,arch_name,arch,config,Num_conv,Num_denses,Num_pooling,Num_normalization,Num_droputs,KW,Filters,drop_ratio,num_simulation,folder,metric_presets,tags,accuracy,precision,recall,f1_score,roc_auc
62,architecture_3conv_3dense_32,"['C', 'C', 'N', 'C', 'P', 'flatten', 'F', 'F', 'F', 'D', '2048', '1025', '2']",config1,3,3,1,1,1,50_cte,16_cte,0.5_cte,sim_1,fold_4,['ClassificationPreset'],"['N_Parcial', 'P_Full', 'D_Full', 'KW#50_cte', 'F#16_cte', 'RD#0.5_cte']",0.5166666666666667,0.5172413793103449,0.5,0.5084745762711865,0.46555555555555556
63,architecture_3conv_3dense_32,"['C', 'C', 'N', 'C', 'P', 'flatten', 'F', 'F', 'F', 'D', '2048', '1025', '2']",config2,3,3,1,1,1,5_cte,16_cte,0.5_cte,sim_9,fold_2,['ClassificationPreset'],"['N_Parcial', 'P_Full', 'D_Full', 'KW#5_cte', 'F#16_cte', 'RD#0.5_cte']",0.5166666666666667,0.5172413793103449,0.5,0.5084745762711865,0.46555555555555556
64,architecture_3conv_3dense_33,"['C', 'C', 'C', 'flatten', 'F', 'F', 'F', 'D', '2048', '1025', '2']",config1,3,3,0,0,1,50_cte,16_cte,0.5_cte,sim_5,fold_1,['ClassificationPreset'],"['N_None', 'P_None', 'D_Full', 'KW#50_cte', 'F#16_cte', 'RD#0.5_cte']",0.5166666666666667,0.5172413793103449,0.5,0.5084745762711865,0.46555555555555556
65,architecture_3conv_3dense_33,"['C', 'C', 'C', 'flatten', 'F', 'F', 'F', 'D', '2048', '1025', '2']",config2,3,3,0,0,1,5_cte,16_cte,0.5_cte,sim_9,fold_2,['ClassificationPreset'],"['N_None', 'P_None', 'D_Full', 'KW#5_cte', 'F#16_cte', 'RD#0.5_cte']",0.5166666666666667,0.5172413793103449,0.5,0.5084745762711865,0.46555555555555556
66,architecture_3conv_3dense_34,"['C', 'C', 'C', 'N', 'P', 'flatten', 'F', 'F', 'F', 'D', '2048', '1025', '2']",config1,3,3,1,1,1,50_cte,16_cte,0.5_cte,sim_3,fold_5,['ClassificationPreset'],"['N_Parcial', 'P_Full', 'D_Full', 'KW#50_cte', 'F#16_cte', 'RD#0.5_cte']",0.5166666666666667,0.5172413793103449,0.5,0.5084745762711865,0.46555555555555556
67,architecture_3conv_3dense_34,"['C', 'C', 'C', 'N', 'P', 'flatten', 'F', 'F', 'F', 'D', '2048', '1025', '2']",config2,3,3,1,1,1,5_cte,16_cte,0.5_cte,sim_6,fold_1,['ClassificationPreset'],"['N_Parcial', 'P_Full', 'D_Full', 'KW#5_cte', 'F#16_cte', 'RD#0.5_cte']",0.5166666666666667,0.5172413793103449,0.5,0.5084745762711865,0.46555555555555556
68,architecture_3conv_3dense_35,"['C', 'N', 'P', 'C', 'N', 'P', 'C', 'N', 'P', 'flatten', 'F', 'F', 'F', 'D', '2048', '1025', '2']",config1,3,3,3,3,1,50_cte,16_cte,0.5_cte,sim_1,fold_4,['ClassificationPreset'],"['N_Full', 'P_Full', 'D_Full', 'KW#50_cte', 'F#16_cte', 'RD#0.5_cte']",0.5166666666666667,0.5172413793103449,0.5,0.5084745762711865,0.46555555555555556
69,architecture_3conv_3dense_35,"['C', 'N', 'P', 'C', 'N', 'P', 'C', 'N', 'P', 'flatten', 'F', 'F', 'F', 'D', '2048', '1025', '2']",config2,3,3,3,3,1,5_cte,16_cte,0.5_cte,sim_9,fold_2,['ClassificationPreset'],"['N_Full', 'P_Full', 'D_Full', 'KW#5_cte', 'F#16_cte', 'RD#0.5_cte']",0.5166666666666667,0.5172413793103449,0.5,0.5084745762711865,0.46555555555555556
70,architecture_3conv_3dense_36,"['C', 'C', 'N', 'P', 'C', 'flatten', 'F', 'F', 'F', 'D', '2048', '1025', '2']",config1,3,3,1,1,1,50_cte,16_cte,0.5_cte,sim_10,fold_2,['ClassificationPreset'],"['N_Parcial', 'P_Full', 'D_Full', 'KW#50_cte', 'F#16_cte', 'RD#0.5_cte']",0.5166666666666667,0.5172413793103449,0.5,0.5084745762711865,0.46555555555555556
71,architecture_3conv_3dense_36,"['C', 'C', 'N', 'P', 'C', 'flatten', 'F', 'F', 'F', 'D', '2048', '1025', '2']",config2,3,3,1,1,1,5_cte,16_cte,0.5_cte,sim_4,fold_2,['ClassificationPreset'],"['N_Parcial', 'P_Full', 'D_Full', 'KW#5_cte', 'F#16_cte', 'RD#0.5_cte']",0.5166666666666667,0.5172413793103449,0.5,0.5084745762711865,0.46555555555555556
72,architecture_3conv_7dense_1,"['C', 'C', 'C', 'flatten', 'F', 'F', 'F', 'F', 'F', 'F', 'F', '2048', '1707', '1366', '1025', '684', '343', '2']",config1,3,7,0,0,0,50_cte,16_cte,0.5_cte,sim_1,fold_1,['ClassificationPreset'],"['N_None', 'P_None', 'D_None', 'KW#50_cte', 'F#16_cte', 'RD#0.5_cte']",0.5166666666666667,0.5172413793103449,0.5,0.5084745762711865,0.46555555555555556
73,architecture_3conv_7dense_1,"['C', 'C', 'C', 'flatten', 'F', 'F', 'F', 'F', 'F', 'F', 'F', '2048', '1707', '1366', '1025', '684', '343', '2']",config2,3,7,0,0,0,5_cte,16_cte,0.5_cte,sim_1,fold_4,['ClassificationPreset'],"['N_None', 'P_None', 'D_None', 'KW#5_cte', 'F#16_cte', 'RD#0.5_cte']",0.5166666666666667,0.5172413793103449,0.5,0.5084745762711865,0.46555555555555556
74,architecture_3conv_7dense_2,"['C', 'C', 'C', 'N', 'flatten', 'F', 'F', 'F', 'F', 'F', 'F', 'F', '2048', '1707', '1366', '1025', '684', '343', '2']",config1,3,7,0,1,0,50_cte,16_cte,0.5_cte,sim_4,fold_2,['ClassificationPreset'],"['N_Parcial', 'P_None', 'D_None', 'KW#50_cte', 'F#16_cte', 'RD#0.5_cte']",0.5166666666666667,0.5172413793103449,0.5,0.5084745762711865,0.46555555555555556
75,architecture_3conv_7dense_2,"['C', 'C', 'C', 'N', 'flatten', 'F', 'F', 'F', 'F', 'F', 'F', 'F', '2048', '1707', '1366', '1025', '684', '343', '2']",config2,3,7,0,1,0,5_cte,16_cte,0.5_cte,sim_5,fold_1,['ClassificationPreset'],"['N_Parcial', 'P_None', 'D_None', 'KW#5_cte', 'F#16_cte', 'RD#0.5_cte']",0.5166666666666667,0.5172413793103449,0.5,0.5084745762711865,0.46555555555555556
76,architecture_3conv_7dense_3,"['C', 'N', 'C', 'N', 'C', 'N', 'flatten', 'F', 'F', 'F', 'F', 'F', 'F', 'F', '2048', '1707', '1366', '1025', '684', '343', '2']",config1,3,7,0,3,0,50_cte,16_cte,0.5_cte,sim_7,fold_4,['ClassificationPreset'],"['N_Full', 'P_None', 'D_None', 'KW#50_cte', 'F#16_cte', 'RD#0.5_cte']",0.5166666666666667,0.5172413793103449,0.5,0.5084745762711865,0.46555555555555556
77,architecture_3conv_7dense_3,"['C', 'N', 'C', 'N', 'C', 'N', 'flatten', 'F', 'F', 'F', 'F', 'F', 'F', 'F', '2048', '1707', '1366', '1025', '684', '343', '2']",config2,3,7,0,3,0,5_cte,16_cte,0.5_cte,sim_3,fold_5,['ClassificationPreset'],"['N_Full', 'P_None', 'D_None', 'KW#5_cte', 'F#16_cte', 'RD#0.5_cte']",0.5166666666666667,0.5172413793103449,0.5,0.5084745762711865,0.46555555555555556
78,architecture_3conv_7dense_4,"['C', 'C', 'N', 'C', 'flatten', 'F', 'F', 'F', 'F', 'F', 'F', 'F', '2048', '1707', '1366', '1025', '684', '343', '2']",config1,3,7,0,1,0,50_cte,16_cte,0.5_cte,sim_7,fold_1,['ClassificationPreset'],"['N_Parcial', 'P_None', 'D_None', 'KW#50_cte', 'F#16_cte', 'RD#0.5_cte']",0.5166666666666667,0.5172413793103449,0.5,0.5084745762711865,0.46555555555555556
79,architecture_3conv_7dense_4,"['C', 'C', 'N', 'C', 'flatten', 'F', 'F', 'F', 'F', 'F', 'F', 'F', '2048', '1707', '1366', '1025', '684', '343', '2']",config2,3,7,0,1,0,5_cte,16_cte,0.5_cte,sim_4,fold_2,['ClassificationPreset'],"['N_Parcial', 'P_None', 'D_None', 'KW#5_cte', 'F#16_cte', 'RD#0.5_cte']",0.5166666666666667,0.5172413793103449,0.5,0.5084745762711865,0.46555555555555556
80,architecture_3conv_7dense_5,"['C', 'C', 'C', 'P', 'flatten', 'F', 'F', 'F', 'F', 'F', 'F', 'F', '2048', '1707', '1366', '1025', '684', '343', '2']",config1,3,7,1,0,0,50_cte,16_cte,0.5_cte,sim_1,fold_1,['ClassificationPreset'],"['N_None', 'P_Full', 'D_None', 'KW#50_cte', 'F#16_cte', 'RD#0.5_cte']",0.5166666666666667,0.5172413793103449,0.5,0.5084745762711865,0.46555555555555556
81,architecture_3conv_7dense_5,"['C', 'C', 'C', 'P', 'flatten', 'F', 'F', 'F', 'F', 'F', 'F', 'F', '2048', '1707', '1366', '1025', '684', '343', '2']",config2,3,7,1,0,0,5_cte,16_cte,0.5_cte,sim_1,fold_3,['ClassificationPreset'],"['N_None', 'P_Full', 'D_None', 'KW#5_cte', 'F#16_cte', 'RD#0.5_cte']",0.5166666666666667,0.5172413793103449,0.5,0.5084745762711865,0.46555555555555556
82,architecture_3conv_7dense_6,"['C', 'C', 'C', 'N', 'P', 'flatten', 'F', 'F', 'F', 'F', 'F', 'F', 'F', '2048', '1707', '1366', '1025', '684', '343', '2']",config1,3,7,1,1,0,50_cte,16_cte,0.5_cte,sim_9,fold_2,['ClassificationPreset'],"['N_Parcial', 'P_Full', 'D_None', 'KW#50_cte', 'F#16_cte', 'RD#0.5_cte']",0.5166666666666667,0.5172413793103449,0.5,0.5084745762711865,0.46555555555555556
83,architecture_3conv_7dense_6,"['C', 'C', 'C', 'N', 'P', 'flatten', 'F', 'F', 'F', 'F', 'F', 'F', 'F', '2048', '1707', '1366', '1025', '684', '343', '2']",config2,3,7,1,1,0,5_cte,16_cte,0.5_cte,sim_5,fold_2,['ClassificationPreset'],"['N_Parcial', 'P_Full', 'D_None', 'KW#5_cte', 'F#16_cte', 'RD#0.5_cte']",0.5166666666666667,0.5172413793103449,0.5,0.5084745762711865,0.46555555555555556
84,architecture_3conv_7dense_7,"['C', 'N', 'C', 'N', 'C', 'N', 'P', 'flatten', 'F', 'F', 'F', 'F', 'F', 'F', 'F', '2048', '1707', '1366', '1025', '684', '343', '2']",config1,3,7,1,3,0,50_cte,16_cte,0.5_cte,sim_1,fold_4,['ClassificationPreset'],"['N_Full', 'P_Full', 'D_None', 'KW#50_cte', 'F#16_cte', 'RD#0.5_cte']",0.5166666666666667,0.5172413793103449,0.5,0.5084745762711865,0.46555555555555556
85,architecture_3conv_7dense_7,"['C', 'N', 'C', 'N', 'C', 'N', 'P', 'flatten', 'F', 'F', 'F', 'F', 'F', 'F', 'F', '2048', '1707', '1366', '1025', '684', '343', '2']",config2,3,7,1,3,0,5_cte,16_cte,0.5_cte,sim_10,fold_1,['ClassificationPreset'],"['N_Full', 'P_Full', 'D_None', 'KW#5_cte', 'F#16_cte', 'RD#0.5_cte']",0.5166666666666667,0.5172413793103449,0.5,0.5084745762711865,0.46555555555555556
86,architecture_3conv_7dense_8,"['C', 'C', 'N', 'C', 'P', 'flatten', 'F', 'F', 'F', 'F', 'F', 'F', 'F', '2048', '1707', '1366', '1025', '684', '343', '2']",config1,3,7,1,1,0,50_cte,16_cte,0.5_cte,sim_10,fold_5,['ClassificationPreset'],"['N_Parcial', 'P_Full', 'D_None', 'KW#50_cte', 'F#16_cte', 'RD#0.5_cte']",0.5166666666666667,0.5172413793103449,0.5,0.5084745762711865,0.46555555555555556
87,architecture_3conv_7dense_8,"['C', 'C', 'N', 'C', 'P', 'flatten', 'F', 'F', 'F', 'F', 'F', 'F', 'F', '2048', '1707', '1366', '1025', '684', '343', '2']",config2,3,7,1,1,0,5_cte,16_cte,0.5_cte,sim_4,fold_2,['ClassificationPreset'],"['N_Parcial', 'P_Full', 'D_None', 'KW#5_cte', 'F#16_cte', 'RD#0.5_cte']",0.5166666666666667,0.5172413793103449,0.5,0.5084745762711865,0.46555555555555556
88,architecture_3conv_7dense_9,"['C', 'C', 'C', 'flatten', 'F', 'F', 'F', 'F', 'F', 'F', 'F', '2048', '1707', '1366', '1025', '684', '343', '2']",config1,3,7,0,0,0,50_cte,16_cte,0.5_cte,sim_1,fold_1,['ClassificationPreset'],"['N_None', 'P_None', 'D_None', 'KW#50_cte', 'F#16_cte', 'RD#0.5_cte']",0.5166666666666667,0.5172413793103449,0.5,0.5084745762711865,0.46555555555555556
89,architecture_3conv_7dense_9,"['C', 'C', 'C', 'flatten', 'F', 'F', 'F', 'F', 'F', 'F', 'F', '2048', '1707', '1366', '1025', '684', '343', '2']",config2,3,7,0,0,0,5_cte,16_cte,0.5_cte,sim_7,fold_2,['ClassificationPreset'],"['N_None', 'P_None', 'D_None', 'KW#5_cte', 'F#16_cte', 'RD#0.5_cte']",0.5166666666666667,0.5172413793103449,0.5,0.5084745762711865,0.46555555555555556
90,architecture_3conv_7dense_10,"['C', 'C', 'C', 'N', 'P', 'flatten', 'F', 'F', 'F', 'F', 'F', 'F', 'F', '2048', '1707', '1366', '1025', '684', '343', '2']",config1,3,7,1,1,0,50_cte,16_cte,0.5_cte,sim_8,fold_2,['ClassificationPreset'],"['N_Parcial', 'P_Full', 'D_None', 'KW#50_cte', 'F#16_cte', 'RD#0.5_cte']",0.5166666666666667,0.5172413793103449,0.5,0.5084745762711865,0.46555555555555556
91,architecture_3conv_7dense_10,"['C', 'C', 'C', 'N', 'P', 'flatten', 'F', 'F', 'F', 'F', 'F', 'F', 'F', '2048', '1707', '1366', '1025', '684', '343', '2']",config2,3,7,1,1,0,5_cte,16_cte,0.5_cte,sim_4,fold_2,['ClassificationPreset'],"['N_Parcial', 'P_Full', 'D_None', 'KW#5_cte', 'F#16_cte', 'RD#0.5_cte']",0.5166666666666667,0.5172413793103449,0.5,0.5084745762711865,0.46555555555555556
92,architecture_3conv_7dense_11,"['C', 'N', 'P', 'C', 'N', 'P', 'C', 'N', 'P', 'flatten', 'F', 'F', 'F', 'F', 'F', 'F', 'F', '2048', '1707', '1366', '1025', '684', '343', '2']",config1,3,7,3,3,0,50_cte,16_cte,0.5_cte,sim_1,fold_4,['ClassificationPreset'],"['N_Full', 'P_Full', 'D_None', 'KW#50_cte', 'F#16_cte', 'RD#0.5_cte']",0.5166666666666667,0.5172413793103449,0.5,0.5084745762711865,0.46555555555555556
93,architecture_3conv_7dense_11,"['C', 'N', 'P', 'C', 'N', 'P', 'C', 'N', 'P', 'flatten', 'F', 'F', 'F', 'F', 'F', 'F', 'F', '2048', '1707', '1366', '1025', '684', '343', '2']",config2,3,7,3,3,0,5_cte,16_cte,0.5_cte,sim_1,fold_2,['ClassificationPreset'],"['N_Full', 'P_Full', 'D_None', 'KW#5_cte', 'F#16_cte', 'RD#0.5_cte']",0.5166666666666667,0.5172413793103449,0.5,0.5084745762711865,0.46555555555555556
94,architecture_3conv_7dense_12,"['C', 'C', 'N', 'P', 'C', 'flatten', 'F', 'F', 'F', 'F', 'F', 'F', 'F', '2048', '1707', '1366', '1025', '684', '343', '2']",config1,3,7,1,1,0,50_cte,16_cte,0.5_cte,sim_6,fold_5,['ClassificationPreset'],"['N_Parcial', 'P_Full', 'D_None', 'KW#50_cte', 'F#16_cte', 'RD#0.5_cte']",0.5166666666666667,0.5172413793103449,0.5,0.5084745762711865,0.46555555555555556
95,architecture_3conv_7dense_12,"['C', 'C', 'N', 'P', 'C', 'flatten', 'F', 'F', 'F', 'F', 'F', 'F', 'F', '2048', '1707', '1366', '1025', '684', '343', '2']",config2,3,7,1,1,0,5_cte,16_cte,0.5_cte,sim_9,fold_2,['ClassificationPreset'],"['N_Parcial', 'P_Full', 'D_None', 'KW#5_cte', 'F#16_cte', 'RD#0.5_cte']",0.5166666666666667,0.5172413793103449,0.5,0.5084745762711865,0.46555555555555556
96,architecture_3conv_7dense_13,"['C', 'C', 'C', 'flatten', 'F', 'D', 'F', 'D', 'F', 'D', 'F', 'D', 'F', 'D', 'F', 'D', 'F', 'D', '2048', '1707', '1366', '1025', '684', '343', '2']",config1,3,7,0,0,7,50_cte,16_cte,0.5_cte,sim_10,fold_4,['ClassificationPreset'],"['N_None', 'P_None', 'D_Parcial', 'KW#50_cte', 'F#16_cte', 'RD#0.5_cte']",0.5166666666666667,0.5172413793103449,0.5,0.5084745762711865,0.46555555555555556
97,architecture_3conv_7dense_13,"['C', 'C', 'C', 'flatten', 'F', 'D', 'F', 'D', 'F', 'D', 'F', 'D', 'F', 'D', 'F', 'D', 'F', 'D', '2048', '1707', '1366', '1025', '684', '343', '2']",config2,3,7,0,0,7,5_cte,16_cte,0.5_cte,sim_9,fold_2,['ClassificationPreset'],"['N_None', 'P_None', 'D_Parcial', 'KW#5_cte', 'F#16_cte', 'RD#0.5_cte']",0.5166666666666667,0.5172413793103449,0.5,0.5084745762711865,0.46555555555555556
98,architecture_3conv_7dense_14,"['C', 'C', 'C', 'N', 'flatten', 'F', 'D', 'F', 'D', 'F', 'D', 'F', 'D', 'F', 'D', 'F', 'D', 'F', 'D', '2048', '1707', '1366', '1025', '684', '343', '2']",config1,3,7,0,1,7,50_cte,16_cte,0.5_cte,sim_1,fold_4,['ClassificationPreset'],"['N_Parcial', 'P_None', 'D_Parcial', 'KW#50_cte', 'F#16_cte', 'RD#0.5_cte']",0.5166666666666667,0.5172413793103449,0.5,0.5084745762711865,0.46555555555555556
99,architecture_3conv_7dense_14,"['C', 'C', 'C', 'N', 'flatten', 'F', 'D', 'F', 'D', 'F', 'D', 'F', 'D', 'F', 'D', 'F', 'D', 'F', 'D', '2048', '1707', '1366', '1025', '684', '343', '2']",config2,3,7,0,1,7,5_cte,16_cte,0.5_cte,sim_7,fold_1,['ClassificationPreset'],"['N_Parcial', 'P_None', 'D_Parcial', 'KW#5_cte', 'F#16_cte', 'RD#0.5_cte']",0.5166666666666667,0.5172413793103449,0.5,0.5084745762711865,0.46555555555555556
100,architecture_3conv_7dense_15,"['C', 'N', 'C', 'N', 'C', 'N', 'flatten', 'F', 'D', 'F', 'D', 'F', 'D', 'F', 'D', 'F', 'D', 'F', 'D', 'F', 'D', '2048', '1707', '1366', '1025', '684', '343', '2']",config1,3,7,0,3,7,50_cte,16_cte,0.5_cte,sim_5,fold_5,['ClassificationPreset'],"['N_Full', 'P_None', 'D_Parcial', 'KW#50_cte', 'F#16_cte', 'RD#0.5_cte']",0.5166666666666667,0.5172413793103449,0.5,0.5084745762711865,0.46555555555555556
101,architecture_3conv_7dense_15,"['C', 'N', 'C', 'N', 'C', 'N', 'flatten', 'F', 'D', 'F', 'D', 'F', 'D', 'F', 'D', 'F', 'D', 'F', 'D', 'F', 'D', '2048', '1707', '1366', '1025', '684', '343', '2']",config2,3,7,0,3,7,5_cte,16_cte,0.5_cte,sim_5,fold_5,['ClassificationPreset'],"['N_Full', 'P_None', 'D_Parcial', 'KW#5_cte', 'F#16_cte', 'RD#0.5_cte']",0.5166666666666667,0.5172413793103449,0.5,0.5084745762711865,0.46555555555555556
102,architecture_3conv_7dense_16,"['C', 'C', 'N', 'C', 'flatten', 'F', 'D', 'F', 'D', 'F', 'D', 'F', 'D', 'F', 'D', 'F', 'D', 'F', 'D', '2048', '1707', '1366', '1025', '684', '343', '2']",config1,3,7,0,1,7,50_cte,16_cte,0.5_cte,sim_4,fold_3,['ClassificationPreset'],"['N_Parcial', 'P_None', 'D_Parcial', 'KW#50_cte', 'F#16_cte', 'RD#0.5_cte']",0.4,0.425,0.5666666666666667,0.48571428571428565,0.39555555555555555
103,architecture_3conv_7dense_16,"['C', 'C', 'N', 'C', 'flatten', 'F', 'D', 'F', 'D', 'F', 'D', 'F', 'D', 'F', 'D', 'F', 'D', 'F', 'D', '2048', '1707', '1366', '1025', '684', '343', '2']",config2,3,7,0,1,7,5_cte,16_cte,0.5_cte,sim_1,fold_1,['ClassificationPreset'],"['N_Parcial', 'P_None', 'D_Parcial', 'KW#5_cte', 'F#16_cte', 'RD#0.5_cte']",0.4,0.425,0.5666666666666667,0.48571428571428565,0.39555555555555555
104,architecture_3conv_7dense_17,"['C', 'C', 'C', 'P', 'flatten', 'F', 'D', 'F', 'D', 'F', 'D', 'F', 'D', 'F', 'D', 'F', 'D', 'F', 'D', '2048', '1707', '1366', '1025', '684', '343', '2']",config1,3,7,1,0,7,50_cte,16_cte,0.5_cte,sim_8,fold_5,['ClassificationPreset'],"['N_None', 'P_Full', 'D_Parcial', 'KW#50_cte', 'F#16_cte', 'RD#0.5_cte']",0.4,0.425,0.5666666666666667,0.48571428571428565,0.39555555555555555
105,architecture_3conv_7dense_17,"['C', 'C', 'C', 'P', 'flatten', 'F', 'D', 'F', 'D', 'F', 'D', 'F', 'D', 'F', 'D', 'F', 'D', 'F', 'D', '2048', '1707', '1366', '1025', '684', '343', '2']",config2,3,7,1,0,7,5_cte,16_cte,0.5_cte,sim_4,fold_3,['ClassificationPreset'],"['N_None', 'P_Full', 'D_Parcial', 'KW#5_cte', 'F#16_cte', 'RD#0.5_cte']",0.4,0.425,0.5666666666666667,0.48571428571428565,0.39555555555555555
106,architecture_3conv_7dense_18,"['C', 'C', 'C', 'N', 'P', 'flatten', 'F', 'D', 'F', 'D', 'F', 'D', 'F', 'D', 'F', 'D', 'F', 'D', 'F', 'D', '2048', '1707', '1366', '1025', '684', '343', '2']",config1,3,7,1,1,7,50_cte,16_cte,0.5_cte,sim_6,fold_1,['ClassificationPreset'],"['N_Parcial', 'P_Full', 'D_Parcial', 'KW#50_cte', 'F#16_cte', 'RD#0.5_cte']",0.4,0.425,0.5666666666666667,0.48571428571428565,0.39555555555555555
107,architecture_3conv_7dense_18,"['C', 'C', 'C', 'N', 'P', 'flatten', 'F', 'D', 'F', 'D', 'F', 'D', 'F', 'D', 'F', 'D', 'F', 'D', 'F', 'D', '2048', '1707', '1366', '1025', '684', '343', '2']",config2,3,7,1,1,7,5_cte,16_cte,0.5_cte,sim_1,fold_4,['ClassificationPreset'],"['N_Parcial', 'P_Full', 'D_Parcial', 'KW#5_cte', 'F#16_cte', 'RD#0.5_cte']",0.4,0.425,0.5666666666666667,0.48571428571428565,0.39555555555555555
108,architecture_3conv_7dense_19,"['C', 'N', 'C', 'N', 'C', 'N', 'P', 'flatten', 'F', 'D', 'F', 'D', 'F', 'D', 'F', 'D', 'F', 'D', 'F', 'D', 'F', 'D', '2048', '1707', '1366', '1025', '684', '343', '2']",config1,3,7,1,3,7,50_cte,16_cte,0.5_cte,sim_5,fold_5,['ClassificationPreset'],"['N_Full', 'P_Full', 'D_Parcial', 'KW#50_cte', 'F#16_cte', 'RD#0.5_cte']",0.4,0.425,0.5666666666666667,0.48571428571428565,0.39555555555555555
109,architecture_3conv_7dense_19,"['C', 'N', 'C', 'N', 'C', 'N', 'P', 'flatten', 'F', 'D', 'F', 'D', 'F', 'D', 'F', 'D', 'F', 'D', 'F', 'D', 'F', 'D', '2048', '1707', '1366', '1025', '684', '343', '2']",config2,3,7,1,3,7,5_cte,16_cte,0.5_cte,sim_6,fold_1,['ClassificationPreset'],"['N_Full', 'P_Full', 'D_Parcial', 'KW#5_cte', 'F#16_cte', 'RD#0.5_cte']",0.4,0.425,0.5666666666666667,0.48571428571428565,0.39555555555555555
110,architecture_3conv_7dense_20,"['C', 'C', 'N', 'C', 'P', 'flatten', 'F', 'D', 'F', 'D', 'F', 'D', 'F', 'D', 'F', 'D', 'F', 'D', 'F', 'D', '2048', '1707', '1366', '1025', '684', '343', '2']",config1,3,7,1,1,7,50_cte,16_cte,0.5_cte,sim_10,fold_2,['ClassificationPreset'],"['N_Parcial', 'P_Full', 'D_Parcial', 'KW#50_cte', 'F#16_cte', 'RD#0.5_cte']",0.4,0.425,0.5666666666666667,0.48571428571428565,0.39555555555555555
111,architecture_3conv_7dense_20,"['C', 'C', 'N', 'C', 'P', 'flatten', 'F', 'D', 'F', 'D', 'F', 'D', 'F', 'D', 'F', 'D', 'F', 'D', 'F', 'D', '2048', '1707', '1366', '1025', '684', '343', '2']",config2,3,7,1,1,7,5_cte,16_cte,0.5_cte,sim_7,fold_5,['ClassificationPreset'],"['N_Parcial', 'P_Full', 'D_Parcial', 'KW#5_cte', 'F#16_cte', 'RD#0.5_cte']",0.4,0.425,0.5666666666666667,0.48571428571428565,0.39555555555555555
112,architecture_3conv_7dense_21,"['C', 'C', 'C', 'flatten', 'F', 'D', 'F', 'D', 'F', 'D', 'F', 'D', 'F', 'D', 'F', 'D', 'F', 'D', '2048', '1707', '1366', '1025', '684', '343', '2']",config1,3,7,0,0,7,50_cte,16_cte,0.5_cte,sim_3,fold_5,['ClassificationPreset'],"['N_None', 'P_None', 'D_Parcial', 'KW#50_cte', 'F#16_cte', 'RD#0.5_cte']",0.4,0.425,0.5666666666666667,0.48571428571428565,0.39555555555555555
113,architecture_3conv_7dense_21,"['C', 'C', 'C', 'flatten', 'F', 'D', 'F', 'D', 'F', 'D', 'F', 'D', 'F', 'D', 'F', 'D', 'F', 'D', '2048', '1707', '1366', '1025', '684', '343', '2']",config2,3,7,0,0,7,5_cte,16_cte,0.5_cte,sim_2,fold_3,['ClassificationPreset'],"['N_None', 'P_None', 'D_Parcial', 'KW#5_cte', 'F#16_cte', 'RD#0.5_cte']",0.4,0.425,0.5666666666666667,0.48571428571428565,0.39555555555555555
114,architecture_3conv_7dense_22,"['C', 'C', 'C', 'N', 'P', 'flatten', 'F', 'D', 'F', 'D', 'F', 'D', 'F', 'D', 'F', 'D', 'F', 'D', 'F', 'D', '2048', '1707', '1366', '1025', '684', '343', '2']",config1,3,7,1,1,7,50_cte,16_cte,0.5_cte,sim_8,fold_3,['ClassificationPreset'],"['N_Parcial', 'P_Full', 'D_Parcial', 'KW#50_cte', 'F#16_cte', 'RD#0.5_cte']",0.4,0.425,0.5666666666666667,0.48571428571428565,0.39555555555555555
115,architecture_3conv_7dense_22,"['C', 'C', 'C', 'N', 'P', 'flatten', 'F', 'D', 'F', 'D', 'F', 'D', 'F', 'D', 'F', 'D', 'F', 'D', 'F', 'D', '2048', '1707', '1366', '1025', '684', '343', '2']",config2,3,7,1,1,7,5_cte,16_cte,0.5_cte,sim_4,fold_2,['ClassificationPreset'],"['N_Parcial', 'P_Full', 'D_Parcial', 'KW#5_cte', 'F#16_cte', 'RD#0.5_cte']",0.4,0.425,0.5666666666666667,0.48571428571428565,0.39555555555555555
116,architecture_3conv_7dense_23,"['C', 'N', 'P', 'C', 'N', 'P', 'C', 'N', 'P', 'flatten', 'F', 'D', 'F', 'D', 'F', 'D', 'F', 'D', 'F', 'D', 'F', 'D', 'F', 'D', '2048', '1707', '1366', '1025', '684', '343', '2']",config1,3,7,3,3,7,50_cte,16_cte,0.5_cte,sim_1,fold_2,['ClassificationPreset'],"['N_Full', 'P_Full', 'D_Parcial', 'KW#50_cte', 'F#16_cte', 'RD#0.5_cte']",0.4,0.425,0.5666666666666667,0.48571428571428565,0.39555555555555555
117,architecture_3conv_7dense_23,"['C', 'N', 'P', 'C', 'N', 'P', 'C', 'N', 'P', 'flatten', 'F', 'D', 'F', 'D', 'F', 'D', 'F', 'D', 'F', 'D', 'F', 'D', 'F', 'D', '2048', '1707', '1366', '1025', '684', '343', '2']",config2,3,7,3,3,7,5_cte,16_cte,0.5_cte,sim_5,fold_4,['ClassificationPreset'],"['N_Full', 'P_Full', 'D_Parcial', 'KW#5_cte', 'F#16_cte', 'RD#0.5_cte']",0.4,0.425,0.5666666666666667,0.48571428571428565,0.39555555555555555
